dst_name,subject,activity,trial,camera,frame_index,time_sec,src_path
0268_S02_A01_T03_C1_F000029.png,S02,1,T03,C1,29,1.711,"/scratch/21376026/UPFall/Subject2/Activity1/Trial3/Subject2Activity1Trial3Camera1/2018-07-11T13_40_15.694848.png"
0269_S02_A10_T02_C1_F000360.png,S02,10,T02,C1,360,23.388,"/scratch/21376026/UPFall/Subject2/Activity10/Trial2/Subject2Activity10Trial2Camera1/2018-07-11T13_59_36.928063.png"
0270_S02_A10_T02_C2_F000140.png,S02,10,T02,C2,140,9.635,"/scratch/21376026/UPFall/Subject2/Activity10/Trial2/Subject2Activity10Trial2Camera2/2018-07-11T13_59_23.175067.png"
0271_S02_A10_T03_C1_F000100.png,S02,10,T03,C1,100,6.925,"/scratch/21376026/UPFall/Subject2/Activity10/Trial3/Subject2Activity10Trial3Camera1/2018-07-11T13_59_56.883625.png"
0272_S02_A11_T02_C1_F000900.png,S02,11,T02,C1,900,57.107,"/scratch/21376026/UPFall/Subject2/Activity11/Trial2/Subject2Activity11Trial2Camera1/2018-07-11T14_02_41.528382.png"
0273_S02_A11_T02_C2_F000000.png,S02,11,T02,C2,0,0.0,"/scratch/21376026/UPFall/Subject2/Activity11/Trial2/Subject2Activity11Trial2Camera2/2018-07-11T14_01_44.421807.png"
0274_S02_A02_T01_C2_F000017.png,S02,2,T01,C2,17,1.004,"/scratch/21376026/UPFall/Subject2/Activity2/Trial1/Subject2Activity2Trial1Camera2/2018-07-11T13_40_34.886309.png"
0275_S02_A02_T02_C1_F000028.png,S02,2,T02,C1,28,1.63,"/scratch/21376026/UPFall/Subject2/Activity2/Trial2/Subject2Activity2Trial2Camera1/2018-07-11T13_40_56.290414.png"
0276_S02_A03_T03_C1_F000028.png,S02,3,T03,C1,28,1.57,"/scratch/21376026/UPFall/Subject2/Activity3/Trial3/Subject2Activity3Trial3Camera1/2018-07-11T13_42_19.882714.png"
0277_S02_A03_T03_C2_F000018.png,S02,3,T03,C2,18,1.045,"/scratch/21376026/UPFall/Subject2/Activity3/Trial3/Subject2Activity3Trial3Camera2/2018-07-11T13_42_19.357799.png"
0278_S02_A04_T02_C2_F000028.png,S02,4,T02,C2,28,1.681,"/scratch/21376026/UPFall/Subject2/Activity4/Trial2/Subject2Activity4Trial2Camera2/2018-07-11T13_43_04.776587.png"
0279_S02_A04_T03_C1_F000026.png,S02,4,T03,C1,26,1.638,"/scratch/21376026/UPFall/Subject2/Activity4/Trial3/Subject2Activity4Trial3Camera1/2018-07-11T13_43_27.544042.png"
0280_S02_A05_T01_C1_F000018.png,S02,5,T01,C1,18,1.042,"/scratch/21376026/UPFall/Subject2/Activity5/Trial1/Subject2Activity5Trial1Camera1/2018-07-11T13_43_47.374652.png"
0281_S02_A05_T02_C2_F000016.png,S02,5,T02,C2,16,1.049,"/scratch/21376026/UPFall/Subject2/Activity5/Trial2/Subject2Activity5Trial2Camera2/2018-07-11T13_44_07.449293.png"
0282_S02_A06_T01_C2_F000920.png,S02,6,T01,C2,920,53.546,"/scratch/21376026/UPFall/Subject2/Activity6/Trial1/Subject2Activity6Trial1Camera2/2018-07-11T13_46_27.151634.png"
0283_S02_A06_T02_C1_F000240.png,S02,6,T02,C1,240,13.75,"/scratch/21376026/UPFall/Subject2/Activity6/Trial2/Subject2Activity6Trial2Camera1/2018-07-11T13_46_50.839949.png"
0284_S02_A06_T02_C2_F001050.png,S02,6,T02,C2,1050,59.329,"/scratch/21376026/UPFall/Subject2/Activity6/Trial2/Subject2Activity6Trial2Camera2/2018-07-11T13_47_36.418435.png"
0285_S02_A06_T03_C1_F001090.png,S02,6,T03,C1,1090,59.78,"/scratch/21376026/UPFall/Subject2/Activity6/Trial3/Subject2Activity6Trial3Camera1/2018-07-11T13_48_40.418735.png"
0286_S02_A06_T03_C2_F000520.png,S02,6,T03,C2,520,28.56,"/scratch/21376026/UPFall/Subject2/Activity6/Trial3/Subject2Activity6Trial3Camera2/2018-07-11T13_48_09.198846.png"
0287_S02_A07_T01_C1_F000610.png,S02,7,T01,C1,610,34.138,"/scratch/21376026/UPFall/Subject2/Activity7/Trial1/Subject2Activity7Trial1Camera1/2018-07-11T13_49_25.526860.png"
0288_S02_A07_T01_C2_F000910.png,S02,7,T01,C2,910,51.093,"/scratch/21376026/UPFall/Subject2/Activity7/Trial1/Subject2Activity7Trial1Camera2/2018-07-11T13_49_42.481731.png"
0289_S02_A07_T02_C1_F000750.png,S02,7,T02,C1,750,43.35,"/scratch/21376026/UPFall/Subject2/Activity7/Trial2/Subject2Activity7Trial2Camera1/2018-07-11T13_50_38.451450.png"
0290_S02_A07_T02_C2_F000850.png,S02,7,T02,C2,850,49.275,"/scratch/21376026/UPFall/Subject2/Activity7/Trial2/Subject2Activity7Trial2Camera2/2018-07-11T13_50_44.376978.png"
0291_S02_A07_T03_C1_F000940.png,S02,7,T03,C1,940,54.857,"/scratch/21376026/UPFall/Subject2/Activity7/Trial3/Subject2Activity7Trial3Camera1/2018-07-11T13_51_53.641245.png"
0292_S02_A07_T03_C2_F000570.png,S02,7,T03,C2,570,33.193,"/scratch/21376026/UPFall/Subject2/Activity7/Trial3/Subject2Activity7Trial3Camera2/2018-07-11T13_51_31.977551.png"
0293_S02_A08_T01_C1_F000028.png,S02,8,T01,C1,28,1.535,"/scratch/21376026/UPFall/Subject2/Activity8/Trial1/Subject2Activity8Trial1Camera1/2018-07-11T13_52_18.953118.png"
0294_S02_A08_T03_C2_F000018.png,S02,8,T03,C2,18,1.019,"/scratch/21376026/UPFall/Subject2/Activity8/Trial3/Subject2Activity8Trial3Camera2/2018-07-11T13_54_30.505212.png"
0295_S02_A09_T01_C1_F000110.png,S02,9,T01,C1,110,6.695,"/scratch/21376026/UPFall/Subject2/Activity9/Trial1/Subject2Activity9Trial1Camera1/2018-07-11T13_56_57.514624.png"
0296_S02_A09_T01_C2_F000140.png,S02,9,T01,C2,140,8.659,"/scratch/21376026/UPFall/Subject2/Activity9/Trial1/Subject2Activity9Trial1Camera2/2018-07-11T13_56_59.478612.png"
0297_S03_A01_T01_C1_F000028.png,S03,1,T01,C1,28,1.532,"/scratch/21376026/UPFall/Subject3/Activity1/Trial1/Subject3Activity1Trial1Camera1/2018-07-05T12_05_24.684982.png"
0298_S03_A01_T03_C2_F000020.png,S03,1,T03,C2,20,1.018,"/scratch/21376026/UPFall/Subject3/Activity1/Trial3/Subject3Activity1Trial3Camera2/2018-07-05T12_06_11.421711.png"
0299_S03_A10_T01_C1_F000450.png,S03,10,T01,C1,450,25.533,"/scratch/21376026/UPFall/Subject3/Activity10/Trial1/Subject3Activity10Trial1Camera1/2018-07-05T12_23_45.691019.png"
0300_S03_A10_T02_C1_F000320.png,S03,10,T02,C1,320,18.757,"/scratch/21376026/UPFall/Subject3/Activity10/Trial2/Subject3Activity10Trial2Camera1/2018-07-05T12_24_27.942316.png"
0301_S03_A10_T02_C2_F000140.png,S03,10,T02,C2,140,8.349,"/scratch/21376026/UPFall/Subject3/Activity10/Trial2/Subject3Activity10Trial2Camera2/2018-07-05T12_24_17.533955.png"
0302_S03_A11_T01_C2_F000700.png,S03,11,T01,C2,700,38.857,"/scratch/21376026/UPFall/Subject3/Activity11/Trial1/Subject3Activity11Trial1Camera2/2018-07-05T12_26_41.596314.png"
0303_S03_A11_T02_C2_F000580.png,S03,11,T02,C2,580,31.717,"/scratch/21376026/UPFall/Subject3/Activity11/Trial2/Subject3Activity11Trial2Camera2/2018-07-05T12_27_38.243557.png"
0304_S03_A11_T03_C1_F000420.png,S03,11,T03,C1,420,25.043,"/scratch/21376026/UPFall/Subject3/Activity11/Trial3/Subject3Activity11Trial3Camera1/2018-07-05T12_28_35.334065.png"
0305_S03_A11_T03_C2_F000010.png,S03,11,T03,C2,10,0.511,"/scratch/21376026/UPFall/Subject3/Activity11/Trial3/Subject3Activity11Trial3Camera2/2018-07-05T12_28_10.801963.png"
0306_S03_A02_T01_C2_F000019.png,S03,2,T01,C2,19,1.007,"/scratch/21376026/UPFall/Subject3/Activity2/Trial1/Subject3Activity2Trial1Camera2/2018-07-05T12_06_44.157097.png"
0307_S03_A02_T02_C1_F000018.png,S03,2,T02,C1,18,1.016,"/scratch/21376026/UPFall/Subject3/Activity2/Trial2/Subject3Activity2Trial2Camera1/2018-07-05T12_07_02.359612.png"
0308_S03_A03_T01_C1_F000038.png,S03,3,T01,C1,38,1.974,"/scratch/21376026/UPFall/Subject3/Activity3/Trial1/Subject3Activity3Trial1Camera1/2018-07-05T12_07_49.396681.png"
0309_S03_A03_T01_C2_F000018.png,S03,3,T01,C2,18,1.002,"/scratch/21376026/UPFall/Subject3/Activity3/Trial1/Subject3Activity3Trial1Camera2/2018-07-05T12_07_48.424067.png"
0310_S03_A04_T01_C1_F000028.png,S03,4,T01,C1,28,1.564,"/scratch/21376026/UPFall/Subject3/Activity4/Trial1/Subject3Activity4Trial1Camera1/2018-07-05T12_09_07.261641.png"
0311_S03_A04_T03_C2_F000020.png,S03,4,T03,C2,20,1.012,"/scratch/21376026/UPFall/Subject3/Activity4/Trial3/Subject3Activity4Trial3Camera2/2018-07-05T12_09_49.033716.png"
0312_S03_A05_T02_C1_F000029.png,S03,5,T02,C1,29,1.575,"/scratch/21376026/UPFall/Subject3/Activity5/Trial2/Subject3Activity5Trial2Camera1/2018-07-05T12_10_36.083010.png"
0313_S03_A05_T03_C2_F000019.png,S03,5,T03,C2,19,1.016,"/scratch/21376026/UPFall/Subject3/Activity5/Trial3/Subject3Activity5Trial3Camera2/2018-07-05T12_10_53.629453.png"
0314_S03_A06_T01_C1_F000820.png,S03,6,T01,C1,820,43.751,"/scratch/21376026/UPFall/Subject3/Activity6/Trial1/Subject3Activity6Trial1Camera1/2018-07-05T12_11_58.832312.png"
0315_S03_A06_T02_C1_F000110.png,S03,6,T02,C1,110,5.803,"/scratch/21376026/UPFall/Subject3/Activity6/Trial2/Subject3Activity6Trial2Camera1/2018-07-05T12_12_24.900343.png"
0316_S03_A06_T02_C2_F000560.png,S03,6,T02,C2,560,30.483,"/scratch/21376026/UPFall/Subject3/Activity6/Trial2/Subject3Activity6Trial2Camera2/2018-07-05T12_12_49.580259.png"
0317_S03_A06_T03_C1_F001020.png,S03,6,T03,C1,1020,57.609,"/scratch/21376026/UPFall/Subject3/Activity6/Trial3/Subject3Activity6Trial3Camera1/2018-07-05T12_14_21.036582.png"
0318_S03_A07_T01_C1_F000310.png,S03,7,T01,C1,310,16.311,"/scratch/21376026/UPFall/Subject3/Activity7/Trial1/Subject3Activity7Trial1Camera1/2018-07-05T12_15_00.596387.png"
0319_S03_A07_T02_C1_F000040.png,S03,7,T02,C1,40,2.231,"/scratch/21376026/UPFall/Subject3/Activity7/Trial2/Subject3Activity7Trial2Camera1/2018-07-05T12_15_51.379051.png"
0320_S03_A07_T03_C2_F000680.png,S03,7,T03,C2,680,37.388,"/scratch/21376026/UPFall/Subject3/Activity7/Trial3/Subject3Activity7Trial3Camera2/2018-07-05T12_17_31.064771.png"
0321_S03_A08_T01_C1_F000031.png,S03,8,T01,C1,31,1.625,"/scratch/21376026/UPFall/Subject3/Activity8/Trial1/Subject3Activity8Trial1Camera1/2018-07-05T12_18_14.094959.png"
0322_S03_A08_T02_C2_F000019.png,S03,8,T02,C2,19,1.041,"/scratch/21376026/UPFall/Subject3/Activity8/Trial2/Subject3Activity8Trial2Camera2/2018-07-05T12_19_19.027505.png"
0323_S03_A09_T01_C1_F000080.png,S03,9,T01,C1,80,4.38,"/scratch/21376026/UPFall/Subject3/Activity9/Trial1/Subject3Activity9Trial1Camera1/2018-07-05T12_22_04.617284.png"
0324_S03_A09_T02_C2_F000010.png,S03,9,T02,C2,10,0.499,"/scratch/21376026/UPFall/Subject3/Activity9/Trial2/Subject3Activity9Trial2Camera2/2018-07-05T12_22_19.581654.png"
0325_S03_A09_T03_C2_F000140.png,S03,9,T03,C2,140,8.391,"/scratch/21376026/UPFall/Subject3/Activity9/Trial3/Subject3Activity9Trial3Camera2/2018-07-05T12_22_43.972202.png"
0326_S04_A01_T01_C2_F000019.png,S04,1,T01,C2,19,1.053,"/scratch/21376026/UPFall/Subject4/Activity1/Trial1/Subject4Activity1Trial1Camera2/2018-07-10T13_27_19.085587.png"
0327_S04_A01_T03_C1_F000029.png,S04,1,T03,C1,29,1.569,"/scratch/21376026/UPFall/Subject4/Activity1/Trial3/Subject4Activity1Trial3Camera1/2018-07-10T13_28_05.364639.png"
0328_S04_A10_T01_C1_F000000.png,S04,10,T01,C1,0,0.0,"/scratch/21376026/UPFall/Subject4/Activity10/Trial1/Subject4Activity10Trial1Camera1/2018-07-10T13_45_05.040849.png"
0329_S04_A10_T01_C2_F000010.png,S04,10,T01,C2,10,0.512,"/scratch/21376026/UPFall/Subject4/Activity10/Trial1/Subject4Activity10Trial1Camera2/2018-07-10T13_45_05.552490.png"
0330_S04_A10_T02_C2_F000300.png,S04,10,T02,C2,300,17.121,"/scratch/21376026/UPFall/Subject4/Activity10/Trial2/Subject4Activity10Trial2Camera2/2018-07-10T13_46_02.218824.png"
0331_S04_A10_T03_C1_F000290.png,S04,10,T03,C1,290,16.388,"/scratch/21376026/UPFall/Subject4/Activity10/Trial3/Subject4Activity10Trial3Camera1/2018-07-10T13_46_39.572166.png"
0332_S04_A11_T01_C1_F000020.png,S04,11,T01,C1,20,1.14,"/scratch/21376026/UPFall/Subject4/Activity11/Trial1/Subject4Activity11Trial1Camera1/2018-07-10T13_47_19.806685.png"
0333_S04_A11_T02_C2_F000700.png,S04,11,T02,C2,700,38.976,"/scratch/21376026/UPFall/Subject4/Activity11/Trial2/Subject4Activity11Trial2Camera2/2018-07-10T13_49_01.873471.png"
0334_S04_A11_T03_C1_F000360.png,S04,11,T03,C1,360,20.364,"/scratch/21376026/UPFall/Subject4/Activity11/Trial3/Subject4Activity11Trial3Camera1/2018-07-10T13_49_47.531899.png"
0335_S04_A11_T03_C2_F000500.png,S04,11,T03,C2,500,28.203,"/scratch/21376026/UPFall/Subject4/Activity11/Trial3/Subject4Activity11Trial3Camera2/2018-07-10T13_49_55.371710.png"
0336_S04_A02_T01_C2_F000019.png,S04,2,T01,C2,19,1.012,"/scratch/21376026/UPFall/Subject4/Activity2/Trial1/Subject4Activity2Trial1Camera2/2018-07-10T13_28_28.938866.png"
0337_S04_A02_T03_C1_F000029.png,S04,2,T03,C1,29,1.551,"/scratch/21376026/UPFall/Subject4/Activity2/Trial3/Subject4Activity2Trial3Camera1/2018-07-10T13_29_04.828075.png"
0338_S04_A03_T02_C1_F000019.png,S04,3,T02,C1,19,1.014,"/scratch/21376026/UPFall/Subject4/Activity3/Trial2/Subject4Activity3Trial2Camera1/2018-07-10T13_29_49.469741.png"
0339_S04_A03_T03_C2_F000019.png,S04,3,T03,C2,19,1.002,"/scratch/21376026/UPFall/Subject4/Activity3/Trial3/Subject4Activity3Trial3Camera2/2018-07-10T13_30_20.874517.png"
0340_S04_A04_T01_C2_F000019.png,S04,4,T01,C2,19,1.044,"/scratch/21376026/UPFall/Subject4/Activity4/Trial1/Subject4Activity4Trial1Camera2/2018-07-10T13_30_53.047884.png"
0341_S04_A04_T02_C1_F000020.png,S04,4,T02,C1,20,1.04,"/scratch/21376026/UPFall/Subject4/Activity4/Trial2/Subject4Activity4Trial2Camera1/2018-07-10T13_31_20.201354.png"
0342_S04_A05_T01_C1_F000029.png,S04,5,T01,C1,29,1.623,"/scratch/21376026/UPFall/Subject4/Activity5/Trial1/Subject4Activity5Trial1Camera1/2018-07-10T13_32_16.031172.png"
0343_S04_A05_T03_C2_F000030.png,S04,5,T03,C2,30,1.608,"/scratch/21376026/UPFall/Subject4/Activity5/Trial3/Subject4Activity5Trial3Camera2/2018-07-10T13_32_52.938667.png"
0344_S04_A06_T02_C2_F000020.png,S04,6,T02,C2,20,1.059,"/scratch/21376026/UPFall/Subject4/Activity6/Trial2/Subject4Activity6Trial2Camera2/2018-07-10T13_34_16.172066.png"
0345_S04_A06_T03_C1_F000970.png,S04,6,T03,C1,970,53.438,"/scratch/21376026/UPFall/Subject4/Activity6/Trial3/Subject4Activity6Trial3Camera1/2018-07-10T13_36_12.519276.png"
0346_S04_A06_T03_C2_F000400.png,S04,6,T03,C2,400,22.206,"/scratch/21376026/UPFall/Subject4/Activity6/Trial3/Subject4Activity6Trial3Camera2/2018-07-10T13_35_41.288021.png"
0347_S04_A07_T01_C1_F000050.png,S04,7,T01,C1,50,2.763,"/scratch/21376026/UPFall/Subject4/Activity7/Trial1/Subject4Activity7Trial1Camera1/2018-07-10T13_36_40.940862.png"
0348_S04_A07_T01_C2_F001080.png,S04,7,T01,C2,1080,59.681,"/scratch/21376026/UPFall/Subject4/Activity7/Trial1/Subject4Activity7Trial1Camera2/2018-07-10T13_37_37.858643.png"
0349_S04_A07_T02_C1_F000350.png,S04,7,T02,C1,350,19.532,"/scratch/21376026/UPFall/Subject4/Activity7/Trial2/Subject4Activity7Trial2Camera1/2018-07-10T13_38_01.286129.png"
0350_S04_A07_T02_C2_F000970.png,S04,7,T02,C2,970,54.512,"/scratch/21376026/UPFall/Subject4/Activity7/Trial2/Subject4Activity7Trial2Camera2/2018-07-10T13_38_36.266416.png"
0351_S04_A07_T03_C1_F000580.png,S04,7,T03,C1,580,32.643,"/scratch/21376026/UPFall/Subject4/Activity7/Trial3/Subject4Activity7Trial3Camera1/2018-07-10T13_39_18.709620.png"
0352_S04_A08_T02_C1_F000018.png,S04,8,T02,C1,18,1.018,"/scratch/21376026/UPFall/Subject4/Activity8/Trial2/Subject4Activity8Trial2Camera1/2018-07-10T13_41_14.869987.png"
0353_S04_A08_T03_C2_F000016.png,S04,8,T03,C2,16,1.029,"/scratch/21376026/UPFall/Subject4/Activity8/Trial3/Subject4Activity8Trial3Camera2/2018-07-10T13_42_20.084391.png"
0354_S04_A09_T01_C1_F000070.png,S04,9,T01,C1,70,3.854,"/scratch/21376026/UPFall/Subject4/Activity9/Trial1/Subject4Activity9Trial1Camera1/2018-07-10T13_44_04.274728.png"
0355_S04_A09_T01_C2_F000160.png,S04,9,T01,C2,160,9.0,"/scratch/21376026/UPFall/Subject4/Activity9/Trial1/Subject4Activity9Trial1Camera2/2018-07-10T13_44_09.420718.png"
0356_S05_A01_T02_C1_F000019.png,S05,1,T02,C1,19,1.009,"/scratch/21376026/UPFall/Subject5/Activity1/Trial2/Subject5Activity1Trial2Camera1/2018-07-06T10_41_33.671743.png"
0357_S05_A01_T02_C2_F000019.png,S05,1,T02,C2,19,1.009,"/scratch/21376026/UPFall/Subject5/Activity1/Trial2/Subject5Activity1Trial2Camera2/2018-07-06T10_41_33.671743.png"
0358_S05_A10_T01_C1_F000010.png,S05,10,T01,C1,10,0.578,"/scratch/21376026/UPFall/Subject5/Activity10/Trial1/Subject5Activity10Trial1Camera1/2018-07-06T11_01_02.362751.png"
0359_S05_A10_T03_C2_F000460.png,S05,10,T03,C2,460,24.53,"/scratch/21376026/UPFall/Subject5/Activity10/Trial3/Subject5Activity10Trial3Camera2/2018-07-06T11_02_54.583449.png"
0360_S05_A11_T01_C1_F000200.png,S05,11,T01,C1,200,10.741,"/scratch/21376026/UPFall/Subject5/Activity11/Trial1/Subject5Activity11Trial1Camera1/2018-07-06T11_03_39.511945.png"
0361_S05_A11_T01_C2_F000810.png,S05,11,T01,C2,810,44.719,"/scratch/21376026/UPFall/Subject5/Activity11/Trial1/Subject5Activity11Trial1Camera2/2018-07-06T11_04_13.490596.png"
0362_S05_A11_T02_C1_F000720.png,S05,11,T02,C1,720,39.999,"/scratch/21376026/UPFall/Subject5/Activity11/Trial2/Subject5Activity11Trial2Camera1/2018-07-06T11_05_13.757987.png"
0363_S05_A11_T02_C2_F000060.png,S05,11,T02,C2,60,3.218,"/scratch/21376026/UPFall/Subject5/Activity11/Trial2/Subject5Activity11Trial2Camera2/2018-07-06T11_04_36.976248.png"
0364_S05_A11_T03_C1_F000680.png,S05,11,T03,C1,680,38.756,"/scratch/21376026/UPFall/Subject5/Activity11/Trial3/Subject5Activity11Trial3Camera1/2018-07-06T11_06_17.615900.png"
0365_S05_A11_T03_C2_F000450.png,S05,11,T03,C2,450,25.724,"/scratch/21376026/UPFall/Subject5/Activity11/Trial3/Subject5Activity11Trial3Camera2/2018-07-06T11_06_04.584277.png"
0366_S05_A02_T01_C1_F000037.png,S05,2,T01,C1,37,1.98,"/scratch/21376026/UPFall/Subject5/Activity2/Trial1/Subject5Activity2Trial1Camera1/2018-07-06T10_43_07.443755.png"
0367_S05_A02_T03_C2_F000019.png,S05,2,T03,C2,19,1.01,"/scratch/21376026/UPFall/Subject5/Activity2/Trial3/Subject5Activity2Trial3Camera2/2018-07-06T10_43_41.007942.png"
0368_S05_A03_T02_C1_F000019.png,S05,3,T02,C1,19,1.04,"/scratch/21376026/UPFall/Subject5/Activity3/Trial2/Subject5Activity3Trial2Camera1/2018-07-06T10_44_41.333741.png"
0369_S05_A03_T02_C2_F000019.png,S05,3,T02,C2,19,1.04,"/scratch/21376026/UPFall/Subject5/Activity3/Trial2/Subject5Activity3Trial2Camera2/2018-07-06T10_44_41.333741.png"
0370_S05_A04_T03_C1_F000028.png,S05,4,T03,C1,28,1.53,"/scratch/21376026/UPFall/Subject5/Activity4/Trial3/Subject5Activity4Trial3Camera1/2018-07-06T10_46_33.177062.png"
0371_S05_A04_T03_C2_F000028.png,S05,4,T03,C2,28,1.53,"/scratch/21376026/UPFall/Subject5/Activity4/Trial3/Subject5Activity4Trial3Camera2/2018-07-06T10_46_33.177062.png"
0372_S05_A05_T01_C1_F000019.png,S05,5,T01,C1,19,1.02,"/scratch/21376026/UPFall/Subject5/Activity5/Trial1/Subject5Activity5Trial1Camera1/2018-07-06T10_47_20.229116.png"
0373_S05_A05_T03_C2_F000028.png,S05,5,T03,C2,28,1.501,"/scratch/21376026/UPFall/Subject5/Activity5/Trial3/Subject5Activity5Trial3Camera2/2018-07-06T10_48_02.803365.png"
0374_S05_A06_T01_C2_F000450.png,S05,6,T01,C2,450,24.378,"/scratch/21376026/UPFall/Subject5/Activity6/Trial1/Subject5Activity6Trial1Camera2/2018-07-06T10_48_59.523835.png"
0375_S05_A06_T02_C1_F000810.png,S05,6,T02,C1,810,43.593,"/scratch/21376026/UPFall/Subject5/Activity6/Trial2/Subject5Activity6Trial2Camera1/2018-07-06T10_50_27.896956.png"
0376_S05_A06_T02_C2_F000920.png,S05,6,T02,C2,920,49.674,"/scratch/21376026/UPFall/Subject5/Activity6/Trial2/Subject5Activity6Trial2Camera2/2018-07-06T10_50_33.977957.png"
0377_S05_A06_T03_C1_F000520.png,S05,6,T03,C1,520,28.378,"/scratch/21376026/UPFall/Subject5/Activity6/Trial3/Subject5Activity6Trial3Camera1/2018-07-06T10_51_16.496228.png"
0378_S05_A06_T03_C2_F000880.png,S05,6,T03,C2,880,47.895,"/scratch/21376026/UPFall/Subject5/Activity6/Trial3/Subject5Activity6Trial3Camera2/2018-07-06T10_51_36.012731.png"
0379_S05_A07_T01_C1_F000810.png,S05,7,T01,C1,810,45.592,"/scratch/21376026/UPFall/Subject5/Activity7/Trial1/Subject5Activity7Trial1Camera1/2018-07-06T10_53_06.956870.png"
0380_S05_A07_T01_C2_F000540.png,S05,7,T01,C2,540,30.687,"/scratch/21376026/UPFall/Subject5/Activity7/Trial1/Subject5Activity7Trial1Camera2/2018-07-06T10_52_52.051726.png"
0381_S05_A07_T03_C1_F000660.png,S05,7,T03,C1,660,35.021,"/scratch/21376026/UPFall/Subject5/Activity7/Trial3/Subject5Activity7Trial3Camera1/2018-07-06T10_55_04.703797.png"
0382_S05_A08_T03_C1_F000020.png,S05,8,T03,C1,20,1.03,"/scratch/21376026/UPFall/Subject5/Activity8/Trial3/Subject5Activity8Trial3Camera1/2018-07-06T10_58_05.454725.png"
0383_S05_A08_T03_C2_F000030.png,S05,8,T03,C2,30,1.592,"/scratch/21376026/UPFall/Subject5/Activity8/Trial3/Subject5Activity8Trial3Camera2/2018-07-06T10_58_06.016248.png"
0384_S05_A09_T01_C1_F000110.png,S05,9,T01,C1,110,5.844,"/scratch/21376026/UPFall/Subject5/Activity9/Trial1/Subject5Activity9Trial1Camera1/2018-07-06T10_59_58.049806.png"
0385_S05_A09_T01_C2_F000120.png,S05,9,T01,C2,120,6.323,"/scratch/21376026/UPFall/Subject5/Activity9/Trial1/Subject5Activity9Trial1Camera2/2018-07-06T10_59_58.529598.png"
0386_S06_A01_T01_C2_F000025.png,S06,1,T01,C2,25,1.691,"/scratch/21376026/UPFall/Subject6/Activity1/Trial1/Subject6Activity1Trial1Camera2/2018-07-06T11_40_39.922097.png"
0387_S06_A01_T02_C1_F000015.png,S06,1,T02,C1,15,1.019,"/scratch/21376026/UPFall/Subject6/Activity1/Trial2/Subject6Activity1Trial2Camera1/2018-07-06T11_41_05.855665.png"
0388_S06_A10_T01_C2_F000210.png,S06,10,T01,C2,210,14.331,"/scratch/21376026/UPFall/Subject6/Activity10/Trial1/Subject6Activity10Trial1Camera2/2018-07-06T12_02_34.227272.png"
0389_S06_A10_T02_C2_F000270.png,S06,10,T02,C2,270,18.724,"/scratch/21376026/UPFall/Subject6/Activity10/Trial2/Subject6Activity10Trial2Camera2/2018-07-06T12_03_18.828754.png"
0390_S06_A10_T03_C1_F000010.png,S06,10,T03,C1,10,0.669,"/scratch/21376026/UPFall/Subject6/Activity10/Trial3/Subject6Activity10Trial3Camera1/2018-07-06T12_03_36.109985.png"
0391_S06_A10_T03_C2_F000220.png,S06,10,T03,C2,220,14.789,"/scratch/21376026/UPFall/Subject6/Activity10/Trial3/Subject6Activity10Trial3Camera2/2018-07-06T12_03_50.229676.png"
0392_S06_A11_T01_C1_F000650.png,S06,11,T01,C1,650,44.462,"/scratch/21376026/UPFall/Subject6/Activity11/Trial1/Subject6Activity11Trial1Camera1/2018-07-06T12_05_15.501130.png"
0393_S06_A11_T02_C1_F000050.png,S06,11,T02,C1,50,3.334,"/scratch/21376026/UPFall/Subject6/Activity11/Trial2/Subject6Activity11Trial2Camera1/2018-07-06T12_05_38.495835.png"
0394_S06_A11_T03_C2_F000180.png,S06,11,T03,C2,180,12.156,"/scratch/21376026/UPFall/Subject6/Activity11/Trial3/Subject6Activity11Trial3Camera2/2018-07-06T12_06_51.049180.png"
0395_S06_A02_T01_C2_F000025.png,S06,2,T01,C2,25,1.663,"/scratch/21376026/UPFall/Subject6/Activity2/Trial1/Subject6Activity2Trial1Camera2/2018-07-06T11_43_08.364882.png"
0396_S06_A02_T03_C1_F000026.png,S06,2,T03,C1,26,1.72,"/scratch/21376026/UPFall/Subject6/Activity2/Trial3/Subject6Activity2Trial3Camera1/2018-07-06T11_44_11.028635.png"
0397_S06_A03_T01_C2_F000025.png,S06,3,T01,C2,25,1.659,"/scratch/21376026/UPFall/Subject6/Activity3/Trial1/Subject6Activity3Trial1Camera2/2018-07-06T11_45_32.289325.png"
0398_S06_A03_T02_C1_F000015.png,S06,3,T02,C1,15,1.001,"/scratch/21376026/UPFall/Subject6/Activity3/Trial2/Subject6Activity3Trial2Camera1/2018-07-06T11_45_51.302546.png"
0399_S06_A04_T01_C1_F000026.png,S06,4,T01,C1,26,1.726,"/scratch/21376026/UPFall/Subject6/Activity4/Trial1/Subject6Activity4Trial1Camera1/2018-07-06T11_46_36.826871.png"
0400_S06_A04_T01_C2_F000016.png,S06,4,T01,C2,16,1.071,"/scratch/21376026/UPFall/Subject6/Activity4/Trial1/Subject6Activity4Trial1Camera2/2018-07-06T11_46_36.172331.png"
0401_S06_A05_T01_C2_F000025.png,S06,5,T01,C2,25,1.67,"/scratch/21376026/UPFall/Subject6/Activity5/Trial1/Subject6Activity5Trial1Camera2/2018-07-06T11_48_00.701517.png"
